user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_numeric,engagement_score,payment_reliability,support_intensity,recency_risk
1412,2023-07-08,Standard,399,18.7,6,4,9,3,Yes,1,2.0777777777777775,0.2,0.6666666666666666,0.3333333333333333
1413,2024-10-30,Premium,699,15.3,1,5,36,29,Yes,1,0.42500000000000004,0.16666666666666666,0.027777777777777776,0.8055555555555556
1414,2024-03-10,Premium,699,20.8,2,0,26,51,No,0,0.8,1.0,0.07692307692307693,1.9615384615384615
1415,2023-12-10,Basic,199,3.2,1,2,18,38,Yes,1,0.17777777777777778,0.3333333333333333,0.05555555555555555,2.111111111111111
1416,2023-01-12,Basic,199,7.4,8,0,16,4,Yes,1,0.4625,1.0,0.5,0.25
1417,2024-08-06,Standard,399,14.0,0,1,13,17,Yes,1,1.0769230769230769,0.5,0.0,1.3076923076923077
1418,2023-11-13,Premium,699,14.3,7,0,3,3,No,0,4.766666666666667,1.0,2.3333333333333335,1.0
1419,2024-02-05,Basic,199,18.9,6,4,23,12,Yes,1,0.8217391304347825,0.2,0.2608695652173913,0.5217391304347826
1420,2024-05-30,Premium,699,24.4,1,2,23,26,No,0,1.0608695652173912,0.3333333333333333,0.043478260869565216,1.1304347826086956
1421,2024-05-03,Basic,199,20.3,2,0,33,37,No,0,0.6151515151515152,1.0,0.06060606060606061,1.121212121212121
1422,2024-10-02,Premium,699,7.6,2,5,3,29,Yes,1,2.533333333333333,0.16666666666666666,0.6666666666666666,9.666666666666666
1423,2024-05-28,Basic,199,22.2,2,5,15,10,No,0,1.48,0.16666666666666666,0.13333333333333333,0.6666666666666666
1424,2023-10-25,Premium,699,23.3,5,3,34,50,Yes,1,0.6852941176470588,0.25,0.14705882352941177,1.4705882352941178
1425,2024-09-13,Standard,399,1.5,6,1,28,13,No,0,0.05357142857142857,0.5,0.21428571428571427,0.4642857142857143
1426,2023-11-13,Basic,199,14.4,7,0,10,51,Yes,1,1.44,1.0,0.7,5.1
1427,2023-06-15,Premium,699,12.7,7,2,6,10,No,0,2.1166666666666667,0.3333333333333333,1.1666666666666667,1.6666666666666667
1428,2024-04-16,Basic,199,14.6,5,0,18,4,Yes,1,0.8111111111111111,1.0,0.2777777777777778,0.2222222222222222
1429,2023-05-07,Standard,399,24.5,7,5,31,59,Yes,1,0.7903225806451613,0.16666666666666666,0.22580645161290322,1.903225806451613
1430,2024-11-27,Premium,699,1.5,4,3,32,26,Yes,1,0.046875,0.25,0.125,0.8125
1431,2024-06-02,Basic,199,9.5,5,2,29,5,No,0,0.3275862068965517,0.3333333333333333,0.1724137931034483,0.1724137931034483
1432,2023-09-08,Standard,399,22.0,0,4,17,41,Yes,1,1.2941176470588236,0.2,0.0,2.411764705882353
1433,2024-02-13,Premium,699,0.7,1,2,36,24,Yes,1,0.019444444444444445,0.3333333333333333,0.027777777777777776,0.6666666666666666
1434,2024-04-24,Basic,199,10.0,7,5,15,5,Yes,1,0.6666666666666666,0.16666666666666666,0.4666666666666667,0.3333333333333333
1435,2023-04-21,Premium,699,22.6,7,0,35,5,Yes,1,0.6457142857142858,1.0,0.2,0.14285714285714285
1436,2024-09-10,Standard,399,5.4,5,0,28,20,No,0,0.19285714285714287,1.0,0.17857142857142858,0.7142857142857143
1437,2024-07-12,Standard,399,17.7,7,0,14,17,No,0,1.2642857142857142,1.0,0.5,1.2142857142857142
1438,2024-09-07,Basic,199,4.1,3,2,31,36,Yes,1,0.132258064516129,0.3333333333333333,0.0967741935483871,1.1612903225806452
1439,2023-08-05,Standard,399,23.4,5,3,4,30,Yes,1,5.85,0.25,1.25,7.5
1440,2024-02-19,Basic,199,7.1,2,0,28,9,Yes,1,0.25357142857142856,1.0,0.07142857142857142,0.32142857142857145
1441,2023-09-23,Basic,199,21.9,7,3,20,33,Yes,1,1.095,0.25,0.35,1.65
1442,2023-07-23,Basic,199,2.8,6,2,4,48,Yes,1,0.7,0.3333333333333333,1.5,12.0
1443,2024-12-14,Standard,399,12.3,8,5,27,50,Yes,1,0.4555555555555556,0.16666666666666666,0.2962962962962963,1.8518518518518519
1444,2024-09-03,Standard,399,22.9,6,0,23,35,No,0,0.9956521739130434,1.0,0.2608695652173913,1.5217391304347827
1445,2023-11-21,Basic,199,18.2,2,2,5,42,No,0,3.6399999999999997,0.3333333333333333,0.4,8.4
1446,2024-11-21,Basic,199,22.5,2,3,10,55,Yes,1,2.25,0.25,0.2,5.5
1447,2023-05-09,Standard,399,13.3,0,3,17,60,No,0,0.7823529411764706,0.25,0.0,3.5294117647058822
1448,2023-07-12,Premium,699,16.2,1,0,29,13,No,0,0.5586206896551724,1.0,0.034482758620689655,0.4482758620689655
1449,2023-07-15,Standard,399,19.5,6,1,35,22,Yes,1,0.5571428571428572,0.5,0.17142857142857143,0.6285714285714286
1450,2024-05-29,Premium,699,9.6,5,0,1,19,No,0,9.6,1.0,5.0,19.0
1451,2024-07-09,Basic,199,16.4,7,3,32,26,Yes,1,0.5125,0.25,0.21875,0.8125
1452,2024-03-14,Standard,399,24.4,5,0,34,59,Yes,1,0.7176470588235294,1.0,0.14705882352941177,1.7352941176470589
1453,2024-11-06,Standard,399,14.0,2,4,12,27,Yes,1,1.1666666666666667,0.2,0.16666666666666666,2.25
1454,2023-04-02,Premium,699,16.0,1,0,28,51,No,0,0.5714285714285714,1.0,0.03571428571428571,1.8214285714285714
1455,2024-09-30,Premium,699,15.6,6,0,2,31,No,0,7.8,1.0,3.0,15.5
1456,2023-10-24,Premium,699,16.0,8,4,7,51,Yes,1,2.2857142857142856,0.2,1.1428571428571428,7.285714285714286
1457,2024-04-25,Standard,399,6.0,7,4,14,24,Yes,1,0.42857142857142855,0.2,0.5,1.7142857142857142
1458,2024-12-21,Basic,199,24.2,7,3,23,58,No,0,1.0521739130434782,0.25,0.30434782608695654,2.5217391304347827
1459,2024-11-05,Premium,699,0.7,5,1,26,32,Yes,1,0.02692307692307692,0.5,0.19230769230769232,1.2307692307692308
1460,2024-02-29,Standard,399,21.0,6,5,20,15,Yes,1,1.05,0.16666666666666666,0.3,0.75
1461,2023-11-22,Basic,199,1.1,5,4,1,52,Yes,1,1.1,0.2,5.0,52.0
1462,2023-07-17,Standard,399,24.0,6,1,11,35,No,0,2.1818181818181817,0.5,0.5454545454545454,3.1818181818181817
1463,2023-06-27,Premium,699,20.8,6,1,26,60,No,0,0.8,0.5,0.23076923076923078,2.3076923076923075
1464,2023-05-10,Standard,399,13.2,6,1,21,6,No,0,0.6285714285714286,0.5,0.2857142857142857,0.2857142857142857
1465,2024-07-20,Premium,699,16.0,6,5,8,58,Yes,1,2.0,0.16666666666666666,0.75,7.25
1466,2024-08-30,Basic,199,5.5,1,0,21,27,Yes,1,0.2619047619047619,1.0,0.047619047619047616,1.2857142857142858
1467,2023-05-14,Basic,199,15.6,8,0,2,36,Yes,1,7.8,1.0,4.0,18.0
1468,2023-09-09,Standard,399,5.1,3,2,23,12,No,0,0.2217391304347826,0.3333333333333333,0.13043478260869565,0.5217391304347826
1469,2024-10-04,Premium,699,19.4,0,2,25,5,No,0,0.7759999999999999,0.3333333333333333,0.0,0.2
1470,2023-07-04,Basic,199,3.2,1,0,7,9,Yes,1,0.4571428571428572,1.0,0.14285714285714285,1.2857142857142858
1471,2023-01-23,Basic,199,12.6,5,1,5,25,Yes,1,2.52,0.5,1.0,5.0
1472,2023-11-18,Standard,399,12.4,1,1,5,43,No,0,2.48,0.5,0.2,8.6
1473,2024-11-06,Premium,699,20.3,2,2,29,0,No,0,0.7000000000000001,0.3333333333333333,0.06896551724137931,0.0
1474,2024-09-06,Premium,699,3.4,5,2,3,30,Yes,1,1.1333333333333333,0.3333333333333333,1.6666666666666667,10.0
1475,2024-07-02,Premium,699,4.4,4,0,1,12,No,0,4.4,1.0,4.0,12.0
1476,2023-08-11,Basic,199,13.0,2,1,34,55,No,0,0.38235294117647056,0.5,0.058823529411764705,1.6176470588235294
1477,2023-10-02,Basic,199,3.9,1,5,21,44,No,0,0.18571428571428572,0.16666666666666666,0.047619047619047616,2.0952380952380953
1478,2023-10-29,Standard,399,5.4,1,2,31,45,Yes,1,0.17419354838709677,0.3333333333333333,0.03225806451612903,1.4516129032258065
1479,2024-12-04,Standard,399,11.2,6,1,32,16,Yes,1,0.35,0.5,0.1875,0.5
1480,2023-11-16,Premium,699,24.1,1,4,18,50,No,0,1.338888888888889,0.2,0.05555555555555555,2.7777777777777777
1481,2024-09-02,Basic,199,23.9,7,3,14,56,Yes,1,1.707142857142857,0.25,0.5,4.0
1482,2024-08-03,Premium,699,20.5,1,4,18,24,Yes,1,1.1388888888888888,0.2,0.05555555555555555,1.3333333333333333
1483,2024-06-07,Standard,399,22.5,1,3,24,10,No,0,0.9375,0.25,0.041666666666666664,0.4166666666666667
1484,2023-07-04,Standard,399,7.7,8,2,27,25,Yes,1,0.2851851851851852,0.3333333333333333,0.2962962962962963,0.9259259259259259
1485,2024-01-16,Standard,399,19.9,5,1,28,4,Yes,1,0.7107142857142856,0.5,0.17857142857142858,0.14285714285714285
1486,2023-12-03,Standard,399,19.6,1,0,10,20,No,0,1.9600000000000002,1.0,0.1,2.0
1487,2023-10-18,Basic,199,14.4,5,1,30,35,Yes,1,0.48000000000000004,0.5,0.16666666666666666,1.1666666666666667
1488,2024-11-18,Premium,699,13.4,1,4,14,17,No,0,0.9571428571428572,0.2,0.07142857142857142,1.2142857142857142
1489,2023-07-21,Basic,199,17.2,6,2,27,52,Yes,1,0.637037037037037,0.3333333333333333,0.2222222222222222,1.9259259259259258
1490,2023-06-25,Basic,199,12.7,4,3,32,7,Yes,1,0.396875,0.25,0.125,0.21875
1491,2024-10-21,Premium,699,15.0,3,4,21,1,Yes,1,0.7142857142857143,0.2,0.14285714285714285,0.047619047619047616
1492,2023-02-07,Premium,699,22.8,4,1,1,53,No,0,22.8,0.5,4.0,53.0
1493,2024-03-01,Premium,699,1.5,0,0,34,30,Yes,1,0.04411764705882353,1.0,0.0,0.8823529411764706
1494,2023-11-17,Premium,699,7.2,5,3,20,5,No,0,0.36,0.25,0.25,0.25
1495,2023-05-05,Standard,399,10.1,7,3,4,54,Yes,1,2.525,0.25,1.75,13.5
1496,2023-11-27,Standard,399,1.2,0,0,7,8,Yes,1,0.17142857142857143,1.0,0.0,1.1428571428571428
1497,2024-01-13,Premium,699,6.0,1,1,28,46,No,0,0.21428571428571427,0.5,0.03571428571428571,1.6428571428571428
1498,2023-04-24,Premium,699,23.4,0,2,1,56,No,0,23.4,0.3333333333333333,0.0,56.0
1499,2024-01-24,Basic,199,2.3,5,5,20,39,Yes,1,0.11499999999999999,0.16666666666666666,0.25,1.95
1500,2023-06-01,Standard,399,23.2,7,0,11,8,No,0,2.109090909090909,1.0,0.6363636363636364,0.7272727272727273
1501,2024-05-04,Premium,699,16.1,1,4,27,33,Yes,1,0.5962962962962963,0.2,0.037037037037037035,1.2222222222222223
1502,2023-09-28,Premium,699,24.4,5,5,32,30,Yes,1,0.7625,0.16666666666666666,0.15625,0.9375
1503,2023-07-30,Standard,399,9.1,3,5,6,41,No,0,1.5166666666666666,0.16666666666666666,0.5,6.833333333333333
1504,2023-08-10,Premium,699,2.3,7,0,5,13,Yes,1,0.45999999999999996,1.0,1.4,2.6
1505,2024-06-24,Standard,399,5.1,1,2,25,13,No,0,0.204,0.3333333333333333,0.04,0.52
1506,2024-05-31,Premium,699,19.1,4,5,21,29,Yes,1,0.9095238095238096,0.16666666666666666,0.19047619047619047,1.380952380952381
1507,2024-06-09,Basic,199,5.9,5,3,9,28,No,0,0.6555555555555556,0.25,0.5555555555555556,3.111111111111111
1508,2024-08-14,Basic,199,5.1,4,3,26,10,No,0,0.19615384615384615,0.25,0.15384615384615385,0.38461538461538464
1509,2024-04-16,Premium,699,4.1,1,5,7,7,Yes,1,0.5857142857142856,0.16666666666666666,0.14285714285714285,1.0
1510,2024-07-17,Basic,199,1.2,8,3,18,22,Yes,1,0.06666666666666667,0.25,0.4444444444444444,1.2222222222222223
1511,2023-12-08,Basic,199,11.1,2,3,23,32,Yes,1,0.4826086956521739,0.25,0.08695652173913043,1.391304347826087
1512,2024-03-08,Basic,199,7.2,1,0,29,41,No,0,0.2482758620689655,1.0,0.034482758620689655,1.4137931034482758
1513,2024-05-20,Basic,199,5.1,2,4,19,17,No,0,0.26842105263157895,0.2,0.10526315789473684,0.8947368421052632
1514,2023-08-13,Premium,699,3.2,0,5,28,15,No,0,0.1142857142857143,0.16666666666666666,0.0,0.5357142857142857
1515,2023-10-10,Basic,199,22.4,4,1,4,4,No,0,5.6,0.5,1.0,1.0
1516,2024-12-09,Basic,199,10.1,1,1,26,46,No,0,0.38846153846153847,0.5,0.038461538461538464,1.7692307692307692
1517,2024-09-02,Standard,399,5.5,3,2,32,40,Yes,1,0.171875,0.3333333333333333,0.09375,1.25
1518,2023-11-09,Standard,399,2.8,8,5,1,39,Yes,1,2.8,0.16666666666666666,8.0,39.0
1519,2024-04-11,Premium,699,4.7,1,1,16,11,Yes,1,0.29375,0.5,0.0625,0.6875
1520,2023-09-28,Basic,199,16.8,6,2,1,1,Yes,1,16.8,0.3333333333333333,6.0,1.0
1521,2024-08-20,Basic,199,17.1,0,4,11,22,No,0,1.5545454545454547,0.2,0.0,2.0
1522,2024-08-03,Basic,199,21.9,7,0,32,2,No,0,0.684375,1.0,0.21875,0.0625
1523,2023-04-07,Premium,699,21.0,8,4,19,10,No,0,1.105263157894737,0.2,0.42105263157894735,0.5263157894736842
1524,2024-07-12,Basic,199,20.2,5,3,20,31,Yes,1,1.01,0.25,0.25,1.55
1525,2024-12-28,Standard,399,6.7,7,0,32,52,Yes,1,0.209375,1.0,0.21875,1.625
1526,2024-10-17,Standard,399,19.5,7,0,34,17,No,0,0.5735294117647058,1.0,0.20588235294117646,0.5
1527,2023-02-01,Basic,199,24.5,3,5,10,9,No,0,2.45,0.16666666666666666,0.3,0.9
1528,2024-10-16,Basic,199,9.3,1,1,28,58,No,0,0.3321428571428572,0.5,0.03571428571428571,2.0714285714285716
1529,2023-09-29,Basic,199,22.0,8,3,18,56,Yes,1,1.2222222222222223,0.25,0.4444444444444444,3.111111111111111
1530,2023-10-10,Premium,699,22.3,6,4,23,26,No,0,0.9695652173913044,0.2,0.2608695652173913,1.1304347826086956
1531,2023-05-06,Standard,399,1.5,8,5,13,21,Yes,1,0.11538461538461539,0.16666666666666666,0.6153846153846154,1.6153846153846154
1532,2024-05-25,Standard,399,14.4,5,2,30,7,No,0,0.48000000000000004,0.3333333333333333,0.16666666666666666,0.23333333333333334
1533,2024-11-11,Premium,699,11.9,2,4,10,18,No,0,1.19,0.2,0.2,1.8
1534,2023-08-11,Basic,199,12.4,1,2,20,0,No,0,0.62,0.3333333333333333,0.05,0.0
1535,2023-01-01,Standard,399,1.8,4,0,8,27,Yes,1,0.225,1.0,0.5,3.375
1536,2024-07-28,Basic,199,3.9,4,4,17,42,Yes,1,0.22941176470588234,0.2,0.23529411764705882,2.4705882352941178
1537,2023-03-24,Basic,199,18.0,2,5,6,12,No,0,3.0,0.16666666666666666,0.3333333333333333,2.0
1538,2024-01-31,Standard,399,1.3,5,1,15,51,Yes,1,0.08666666666666667,0.5,0.3333333333333333,3.4
1539,2023-11-15,Standard,399,24.2,1,2,26,58,Yes,1,0.9307692307692308,0.3333333333333333,0.038461538461538464,2.230769230769231
1540,2023-07-24,Basic,199,17.1,5,4,28,8,No,0,0.6107142857142858,0.2,0.17857142857142858,0.2857142857142857
1541,2024-08-03,Standard,399,10.7,3,2,9,19,Yes,1,1.1888888888888889,0.3333333333333333,0.3333333333333333,2.111111111111111
1542,2024-03-28,Premium,699,13.9,6,3,30,6,Yes,1,0.4633333333333333,0.25,0.2,0.2
1543,2024-03-06,Premium,699,12.8,5,3,21,22,Yes,1,0.6095238095238096,0.25,0.23809523809523808,1.0476190476190477
1544,2023-05-24,Standard,399,1.2,8,0,30,49,Yes,1,0.04,1.0,0.26666666666666666,1.6333333333333333
1545,2024-08-02,Premium,699,19.8,8,2,20,8,No,0,0.99,0.3333333333333333,0.4,0.4
1546,2024-04-18,Standard,399,19.0,6,1,4,25,No,0,4.75,0.5,1.5,6.25
1547,2024-10-27,Premium,699,21.1,1,0,30,17,No,0,0.7033333333333334,1.0,0.03333333333333333,0.5666666666666667
1548,2023-03-04,Basic,199,15.1,4,4,22,30,Yes,1,0.6863636363636364,0.2,0.18181818181818182,1.3636363636363635
1549,2024-07-29,Basic,199,18.6,0,5,33,13,No,0,0.5636363636363637,0.16666666666666666,0.0,0.3939393939393939
1550,2023-01-07,Premium,699,3.8,2,2,32,40,Yes,1,0.11875,0.3333333333333333,0.0625,1.25
1551,2024-06-16,Standard,399,3.3,0,1,13,38,No,0,0.25384615384615383,0.5,0.0,2.923076923076923
1552,2024-02-05,Basic,199,5.5,7,0,16,53,No,0,0.34375,1.0,0.4375,3.3125
1553,2024-07-13,Basic,199,7.8,7,1,8,52,Yes,1,0.975,0.5,0.875,6.5
1554,2023-07-09,Standard,399,21.6,1,3,29,9,No,0,0.7448275862068966,0.25,0.034482758620689655,0.3103448275862069
1555,2023-10-24,Basic,199,4.7,8,1,16,30,Yes,1,0.29375,0.5,0.5,1.875
1556,2024-01-31,Premium,699,24.0,7,2,7,42,Yes,1,3.4285714285714284,0.3333333333333333,1.0,6.0
1557,2023-05-04,Premium,699,11.9,6,1,7,1,No,0,1.7,0.5,0.8571428571428571,0.14285714285714285
1558,2024-11-03,Premium,699,0.8,4,0,25,41,Yes,1,0.032,1.0,0.16,1.64
1559,2024-04-14,Premium,699,1.5,5,1,29,29,No,0,0.05172413793103448,0.5,0.1724137931034483,1.0
1560,2023-08-04,Standard,399,24.6,5,4,1,54,No,0,24.6,0.2,5.0,54.0
1561,2024-11-02,Standard,399,10.1,1,1,34,41,Yes,1,0.29705882352941176,0.5,0.029411764705882353,1.2058823529411764
1562,2023-11-07,Premium,699,11.8,2,2,22,50,No,0,0.5363636363636364,0.3333333333333333,0.09090909090909091,2.272727272727273
1563,2023-07-04,Standard,399,22.9,7,3,5,30,Yes,1,4.58,0.25,1.4,6.0
1564,2024-08-25,Premium,699,19.5,8,2,33,8,No,0,0.5909090909090909,0.3333333333333333,0.24242424242424243,0.24242424242424243
1565,2023-06-12,Premium,699,14.8,6,0,23,2,Yes,1,0.6434782608695653,1.0,0.2608695652173913,0.08695652173913043
1566,2023-08-26,Basic,199,16.8,7,5,7,30,Yes,1,2.4,0.16666666666666666,1.0,4.285714285714286
1567,2024-03-06,Premium,699,3.1,2,5,16,57,Yes,1,0.19375,0.16666666666666666,0.125,3.5625
1568,2024-03-28,Basic,199,15.5,1,0,4,54,No,0,3.875,1.0,0.25,13.5
1569,2023-05-17,Standard,399,23.1,5,0,2,44,Yes,1,11.55,1.0,2.5,22.0
1570,2023-08-19,Premium,699,5.4,4,3,36,28,Yes,1,0.15000000000000002,0.25,0.1111111111111111,0.7777777777777778
1571,2024-10-06,Basic,199,11.1,8,1,11,5,No,0,1.009090909090909,0.5,0.7272727272727273,0.45454545454545453
1572,2024-08-04,Premium,699,5.5,2,0,7,23,No,0,0.7857142857142857,1.0,0.2857142857142857,3.2857142857142856
1573,2024-08-07,Premium,699,8.8,8,3,5,12,No,0,1.7600000000000002,0.25,1.6,2.4
1574,2024-03-13,Standard,399,9.1,8,1,33,51,Yes,1,0.27575757575757576,0.5,0.24242424242424243,1.5454545454545454
1575,2023-04-14,Premium,699,21.9,1,1,25,50,No,0,0.8759999999999999,0.5,0.04,2.0
1576,2023-10-24,Basic,199,6.1,8,2,32,1,Yes,1,0.190625,0.3333333333333333,0.25,0.03125
1577,2024-08-12,Standard,399,17.7,1,1,25,18,Yes,1,0.708,0.5,0.04,0.72
1578,2024-07-13,Basic,199,23.3,8,2,34,25,Yes,1,0.6852941176470588,0.3333333333333333,0.23529411764705882,0.7352941176470589
1579,2024-03-07,Premium,699,14.8,4,5,8,1,Yes,1,1.85,0.16666666666666666,0.5,0.125
1580,2023-12-04,Standard,399,8.7,0,1,13,13,No,0,0.6692307692307692,0.5,0.0,1.0
1581,2023-02-06,Premium,699,6.3,1,4,4,57,No,0,1.575,0.2,0.25,14.25
1582,2023-10-05,Standard,399,23.8,1,4,5,30,No,0,4.76,0.2,0.2,6.0
1583,2024-03-17,Premium,699,3.0,7,4,3,14,Yes,1,1.0,0.2,2.3333333333333335,4.666666666666667
1584,2023-07-20,Standard,399,19.6,3,0,20,59,Yes,1,0.9800000000000001,1.0,0.15,2.95
1585,2024-01-22,Premium,699,17.2,0,4,25,30,Yes,1,0.688,0.2,0.0,1.2
1586,2023-05-01,Premium,699,11.0,6,4,9,8,Yes,1,1.2222222222222223,0.2,0.6666666666666666,0.8888888888888888
1587,2023-08-26,Premium,699,9.1,5,3,24,58,Yes,1,0.37916666666666665,0.25,0.20833333333333334,2.4166666666666665
1588,2023-01-16,Basic,199,6.1,8,4,1,2,No,0,6.1,0.2,8.0,2.0
1589,2023-10-17,Premium,699,20.4,1,0,16,8,No,0,1.275,1.0,0.0625,0.5
1590,2024-05-05,Basic,199,9.1,3,2,21,8,No,0,0.4333333333333333,0.3333333333333333,0.14285714285714285,0.38095238095238093
1591,2024-05-21,Premium,699,16.6,1,2,8,60,Yes,1,2.075,0.3333333333333333,0.125,7.5
1592,2024-01-11,Premium,699,22.5,3,3,23,45,Yes,1,0.9782608695652174,0.25,0.13043478260869565,1.9565217391304348
1593,2024-12-15,Premium,699,21.8,3,4,19,57,Yes,1,1.1473684210526316,0.2,0.15789473684210525,3.0
1594,2024-05-12,Premium,699,3.1,5,3,33,45,Yes,1,0.09393939393939395,0.25,0.15151515151515152,1.3636363636363635
1595,2024-07-20,Standard,399,5.5,2,4,6,14,Yes,1,0.9166666666666666,0.2,0.3333333333333333,2.3333333333333335
1596,2024-10-27,Basic,199,9.6,2,0,8,15,No,0,1.2,1.0,0.25,1.875
1597,2023-11-04,Standard,399,1.0,0,2,8,17,Yes,1,0.125,0.3333333333333333,0.0,2.125
1598,2024-01-29,Basic,199,7.3,6,3,4,1,No,0,1.825,0.25,1.5,0.25
1599,2023-02-23,Standard,399,6.0,6,1,3,42,Yes,1,2.0,0.5,2.0,14.0
1600,2023-12-11,Premium,699,1.3,5,0,20,58,Yes,1,0.065,1.0,0.25,2.9
1601,2024-03-13,Standard,399,19.1,5,5,14,53,Yes,1,1.3642857142857143,0.16666666666666666,0.35714285714285715,3.7857142857142856
1602,2024-11-25,Premium,699,20.3,8,3,4,60,Yes,1,5.075,0.25,2.0,15.0
1603,2024-04-23,Standard,399,11.9,8,2,35,10,No,0,0.34,0.3333333333333333,0.22857142857142856,0.2857142857142857
1604,2023-10-08,Premium,699,3.7,0,2,16,51,Yes,1,0.23125,0.3333333333333333,0.0,3.1875
1605,2024-09-22,Basic,199,19.4,4,2,16,36,Yes,1,1.2125,0.3333333333333333,0.25,2.25
1606,2023-01-13,Standard,399,7.1,4,5,24,51,No,0,0.29583333333333334,0.16666666666666666,0.16666666666666666,2.125
1607,2024-04-18,Basic,199,14.4,5,2,20,54,Yes,1,0.72,0.3333333333333333,0.25,2.7
1608,2024-07-23,Basic,199,0.7,0,2,29,30,Yes,1,0.02413793103448276,0.3333333333333333,0.0,1.0344827586206897
1609,2023-11-18,Basic,199,1.9,1,2,27,57,Yes,1,0.07037037037037036,0.3333333333333333,0.037037037037037035,2.111111111111111
1610,2023-08-21,Basic,199,4.9,4,2,29,55,Yes,1,0.16896551724137931,0.3333333333333333,0.13793103448275862,1.896551724137931
1611,2023-07-08,Premium,699,4.1,0,1,12,7,No,0,0.3416666666666666,0.5,0.0,0.5833333333333334
1612,2023-03-04,Premium,699,21.6,5,0,33,35,No,0,0.6545454545454545,1.0,0.15151515151515152,1.0606060606060606
1613,2023-12-28,Premium,699,24.4,0,5,17,54,No,0,1.4352941176470588,0.16666666666666666,0.0,3.176470588235294
1614,2023-04-26,Premium,699,15.2,5,0,3,4,No,0,5.066666666666666,1.0,1.6666666666666667,1.3333333333333333
1615,2024-11-28,Premium,699,6.3,5,4,5,23,No,0,1.26,0.2,1.0,4.6
1616,2024-01-04,Standard,399,16.2,4,1,5,1,No,0,3.2399999999999998,0.5,0.8,0.2
1617,2024-09-28,Standard,399,22.5,5,3,27,60,No,0,0.8333333333333334,0.25,0.18518518518518517,2.2222222222222223
1618,2023-04-19,Basic,199,9.5,4,1,11,58,No,0,0.8636363636363636,0.5,0.36363636363636365,5.2727272727272725
1619,2024-08-18,Premium,699,20.3,8,5,14,49,Yes,1,1.45,0.16666666666666666,0.5714285714285714,3.5
1620,2023-06-03,Premium,699,23.5,6,4,23,2,No,0,1.0217391304347827,0.2,0.2608695652173913,0.08695652173913043
1621,2024-10-07,Standard,399,23.9,3,4,6,32,No,0,3.983333333333333,0.2,0.5,5.333333333333333
1622,2024-04-28,Premium,699,13.7,1,4,27,51,Yes,1,0.5074074074074074,0.2,0.037037037037037035,1.8888888888888888
1623,2023-10-28,Premium,699,13.2,5,2,34,12,No,0,0.388235294117647,0.3333333333333333,0.14705882352941177,0.35294117647058826
1624,2023-04-29,Basic,199,6.5,5,1,22,29,Yes,1,0.29545454545454547,0.5,0.22727272727272727,1.3181818181818181
1625,2024-06-01,Premium,699,11.4,6,2,16,5,Yes,1,0.7125,0.3333333333333333,0.375,0.3125
1626,2024-08-06,Basic,199,16.5,3,3,24,50,Yes,1,0.6875,0.25,0.125,2.0833333333333335
1627,2024-09-12,Basic,199,6.5,6,5,35,37,Yes,1,0.18571428571428572,0.16666666666666666,0.17142857142857143,1.0571428571428572
1628,2023-06-01,Standard,399,8.9,1,0,19,26,No,0,0.46842105263157896,1.0,0.05263157894736842,1.368421052631579
1629,2023-06-20,Premium,699,16.0,3,1,32,56,No,0,0.5,0.5,0.09375,1.75
1630,2023-04-14,Basic,199,7.0,8,5,27,59,Yes,1,0.25925925925925924,0.16666666666666666,0.2962962962962963,2.185185185185185
1631,2023-05-16,Basic,199,20.9,0,5,3,10,No,0,6.966666666666666,0.16666666666666666,0.0,3.3333333333333335
1632,2024-07-24,Premium,699,23.0,6,2,34,8,Yes,1,0.6764705882352942,0.3333333333333333,0.17647058823529413,0.23529411764705882
1633,2023-02-16,Basic,199,3.4,5,4,19,38,Yes,1,0.17894736842105263,0.2,0.2631578947368421,2.0
1634,2024-03-22,Basic,199,23.8,6,5,23,28,Yes,1,1.0347826086956522,0.16666666666666666,0.2608695652173913,1.2173913043478262
1635,2024-06-05,Standard,399,17.7,2,5,31,49,Yes,1,0.5709677419354838,0.16666666666666666,0.06451612903225806,1.5806451612903225
1636,2023-11-25,Basic,199,22.4,5,5,10,41,Yes,1,2.2399999999999998,0.16666666666666666,0.5,4.1
1637,2023-12-16,Standard,399,13.0,4,0,12,14,No,0,1.0833333333333333,1.0,0.3333333333333333,1.1666666666666667
1638,2023-11-23,Basic,199,22.5,8,3,34,18,Yes,1,0.6617647058823529,0.25,0.23529411764705882,0.5294117647058824
1639,2024-09-22,Basic,199,1.5,3,3,10,33,Yes,1,0.15,0.25,0.3,3.3
1640,2024-03-25,Standard,399,9.0,2,0,7,18,No,0,1.2857142857142858,1.0,0.2857142857142857,2.5714285714285716
1641,2023-08-26,Basic,199,7.6,4,4,11,48,Yes,1,0.6909090909090909,0.2,0.36363636363636365,4.363636363636363
1642,2023-06-22,Premium,699,4.0,3,4,18,53,Yes,1,0.2222222222222222,0.2,0.16666666666666666,2.9444444444444446
1643,2024-05-15,Basic,199,24.0,8,4,3,51,Yes,1,8.0,0.2,2.6666666666666665,17.0
1644,2024-04-09,Basic,199,5.5,6,5,24,28,Yes,1,0.22916666666666666,0.16666666666666666,0.25,1.1666666666666667
